id	fc	pval	qval	de
mrg.1223	10.0632380099297	0.0356896446767103	0.530984941110918	3.33102268524235
mrg.2513	8.94605027408968	0.0353588757376249	0.530984941110918	3.16125086587393
mrg.1398	6.96403345662674	0.0359763295649573	0.530984941110918	2.79992313400474
mrg.1565	5.09605781902788	0.0361427409972936	0.530984941110918	2.34938164626603
mrg.441	39.2394139289639	0.0372647018543266	0.532439491401845	5.29423158883769
mrg.1168	34.4331410932508	0.0380592116341368	0.532439491401845	5.10572588871865
mrg.2333	0.0476308595650809	0.037416567732165	0.532439491401845	-4.39195960540011
mrg.1935	18.3594199251559	0.0378340536640108	0.532439491401845	4.19844857170436
mrg.166	15.1535882253067	0.0379405008954529	0.532439491401845	3.92158754547726
mrg.1561	4.98696935465748	0.0380745606791331	0.532439491401845	2.31816333754894
mrg.1719	42769.1147332336	0.0477924184109704	0.536645097486949	15.3842817251039
mrg.1406	2.7426204742967e-05	0.044815239356349	0.536645097486949	-15.1540854795684
mrg.2452	0.000811897387320712	0.0452754092039591	0.536645097486949	-10.266414977457
mrg.1213	1039.36888462118	0.0442035605988103	0.536645097486949	10.0214920597536
mrg.2300	0.00121253397411926	0.043072306767202	0.536645097486949	-9.68775911376917
mrg.1647	0.0022041884265528	0.0404138075331841	0.536645097486949	-8.82553672571052
mrg.1824	430.773980650492	0.0491573547307231	0.536645097486949	8.75078730149493
mrg.2460	0.00329357338030964	0.0423459664850815	0.536645097486949	-8.24613059115577
mrg.1965	0.00416907827121707	0.0471262994253534	0.536645097486949	-7.90605582677899
mrg.1403	159.161085354067	0.042160973209765	0.536645097486949	7.31434383200391
mrg.2390	140.470741821932	0.0499199457346908	0.536645097486949	7.13412585741627
mrg.679	134.657391013337	0.0428178629853673	0.536645097486949	7.07314960777361
mrg.923	0.0111958991665563	0.0464211312383249	0.536645097486949	-6.48088579101351
mrg.539	81.6096107387794	0.040210881112354	0.536645097486949	6.35066715576941
mrg.2215	79.6295548372304	0.04874935844783	0.536645097486949	6.31523208725652
mrg.2353	47.1687443008048	0.0491567641058879	0.536645097486949	5.55975928966806
mrg.2023	46.112447455958	0.0490316828114332	0.536645097486949	5.52708433489155
mrg.452	42.361515903303	0.0463850233689014	0.536645097486949	5.40468231186272
mrg.1762	41.5043135891381	0.0429573256887628	0.536645097486949	5.37518938002777
mrg.381	25.157514738373	0.0392820221398862	0.536645097486949	4.65291750312524
mrg.447	25.0429233676666	0.0386110256006504	0.536645097486949	4.64633107895744
mrg.1712	24.7277791665881	0.0481822245213619	0.536645097486949	4.62806077015008
mrg.1388	22.2375639541581	0.0499891406848875	0.536645097486949	4.47492684950691
mrg.1850	20.5315527162652	0.0396406792744184	0.536645097486949	4.35977083150821
TraesCS2A01G385900	0.0733326180916784	0.0487799621312712	0.536645097486949	-3.76940114295796
mrg.1906	12.4722902257813	0.0416960941425986	0.536645097486949	3.64065449942952
mrg.750	12.0472086266862	0.0409184389924584	0.536645097486949	3.59062700342173
mrg.2331	0.0845248029395531	0.0465141147624331	0.536645097486949	-3.56448144213979
mrg.2016	0.0937023847664795	0.0487420685971217	0.536645097486949	-3.41577042420625
mrg.2384	0.101563423051474	0.0486812223445575	0.536645097486949	-3.29954716997477
mrg.1196	9.24861755734457	0.0435281464809012	0.536645097486949	3.20923773403801
mrg.1292	0.140421656460936	0.0396549497166332	0.536645097486949	-2.83216264315228
mrg.1564	5.89937581450731	0.0460742783308818	0.536645097486949	2.56056231770286
mrg.498	5.46741812694774	0.046660930740501	0.536645097486949	2.45085971148171
mrg.755	4.71835861009993	0.0485271104137933	0.536645097486949	2.23828507210675
mrg.1972	4.58510277166056	0.043119808103614	0.536645097486949	2.19695407111659
mrg.547	0.219459977472745	0.0404976908777714	0.536645097486949	-2.1879702328774
mrg.796	4.54153531832339	0.0445741172957221	0.536645097486949	2.18318009964982
