geneNames,geneIDs,feature,id,fc,pval,qval
.,mrg.2,transcript,58,17462.4026738984,0.237735336523058,0.808783789699072
.,mrg.1705,transcript,2779,22.3496351626291,0.237906843001247,0.808783789699072
.,mrg.1991,transcript,3238,10.2237612259297,0.238308005868366,0.808783789699072
.,mrg.2478,transcript,4038,9.30045124241187e-05,0.238356830078532,0.808783789699072
.,TraesCS2B01G590400LC,transcript,1020,0.024796296330707,0.238371780335868,0.808783789699072
.,mrg.1290,transcript,2098,30.2354542336115,0.238377089329911,0.808783789699072
.,mrg.2333,transcript,3779,0.00875101956404231,0.238388024571213,0.808783789699072
.,mrg.2434,transcript,3924,0.266427002412787,0.238451569486534,0.808783789699072
.,mrg.1675,transcript,2734,0.413441443027432,0.238541689446731,0.808783789699072
.,mrg.35,transcript,11,2.54425662688935e-11,0.238898239965217,0.808783789699072
.,mrg.2002,transcript,3257,0.400752342066087,0.238921847020394,0.808783789699072
.,mrg.1184,transcript,1944,48.396903737183,0.23892977758774,0.808783789699072
.,mrg.1371,transcript,2246,1.15300438143981e-05,0.238959130664538,0.808783789699072
.,mrg.2081,transcript,3388,0.205516547641313,0.239047938667934,0.808783789699072
.,mrg.1455,transcript,2379,0.129139725691145,0.239229399109219,0.808783789699072
.,mrg.2283,transcript,3712,14.8605624649467,0.239409923683995,0.808783789699072
.,mrg.2074,transcript,3372,1.73587707031314,0.239509314877626,0.808783789699072
.,mrg.463,transcript,755,1.47403526631835,0.239847045300532,0.808783789699072
.,mrg.2505,transcript,3986,7.92623427093356e-05,0.240242200777463,0.808783789699072
.,mrg.221,transcript,373,1.62207366240621e-05,0.240549516585731,0.808783789699072
.,mrg.1766,transcript,2960,0.0259977863454836,0.241397192430779,0.808783789699072
.,mrg.2499,transcript,3973,0.000307092880676471,0.241545688610123,0.808783789699072
.,mrg.633,transcript,1049,0.29298413537347,0.241745490623351,0.808783789699072
.,mrg.1893,transcript,2848,2.28602462184838,0.241874180843426,0.808783789699072
.,mrg.1682,transcript,2752,9.58642145447622e-05,0.242354383537013,0.808783789699072
.,mrg.808,transcript,1359,0.0142015518734699,0.242457870529732,0.808783789699072
.,mrg.368,transcript,606,2.09012501144994,0.242570337139718,0.808783789699072
.,mrg.162,transcript,286,58940791963.1327,0.24268253147136,0.808783789699072
.,mrg.2456,transcript,4014,0.0001581929508158,0.242727558519724,0.808783789699072
.,mrg.612,transcript,1022,0.38124062794189,0.243481905232855,0.808783789699072
.,mrg.1283,transcript,2093,145542.312356275,0.243645834940812,0.808783789699072
.,mrg.1926,transcript,2892,14.5547613760363,0.243808713869055,0.808783789699072
.,mrg.2160,transcript,3516,22.8809563604053,0.243813990774765,0.808783789699072
.,mrg.388,transcript,635,0.00389436527756669,0.243847826809374,0.808783789699072
.,mrg.1041,transcript,1722,3.9164516519295,0.2439036373191,0.808783789699072
.,mrg.281,transcript,474,3.48194750178372e-05,0.244143604862614,0.808783789699072
.,mrg.2387,transcript,3857,3.86240687355871,0.244286356795808,0.808783789699072
.,mrg.922,transcript,1550,2.83754965564305e-05,0.24448967481159,0.808783789699072
.,mrg.1599,transcript,2624,2.44668433825676,0.244832998348809,0.808783789699072
.,mrg.650,transcript,1088,0.038990527989617,0.244960076926933,0.808783789699072
.,mrg.433,transcript,710,31903807.4676145,0.245198921865811,0.808783789699072
.,mrg.1143,transcript,1879,1.74543690748438,0.245327153987927,0.808783789699072
.,mrg.1467,transcript,2399,222.200396593442,0.245823299265466,0.808783789699072
.,mrg.772,transcript,1288,8.54051543845006,0.24656021066551,0.808783789699072
.,mrg.133,transcript,209,4.33900053236203,0.246585932247704,0.808783789699072
.,mrg.200,transcript,353,0.00140204640454736,0.246705575957719,0.808783789699072
.,mrg.2209,transcript,3594,181.839641166566,0.246732318516984,0.808783789699072
.,mrg.1061,transcript,1750,8.06916834393362,0.246868379456291,0.808783789699072
.,mrg.358,transcript,579,7.44580391472884,0.247518927266416,0.808783789699072
.,mrg.2056,transcript,3344,446.299220815049,0.247749203732823,0.808783789699072
.,mrg.1155,transcript,1898,3.37509888428704e-06,0.248001425941044,0.808783789699072
.,mrg.40,transcript,20,6.82305488615003e-05,0.248029077938301,0.808783789699072
.,mrg.865,transcript,1448,2.38035661601962,0.248296416590786,0.808783789699072
.,mrg.1231,transcript,2009,3992.50267558338,0.248351229534411,0.808783789699072
.,mrg.835,transcript,1401,0.266085769801769,0.248842840426955,0.808783789699072
.,mrg.540,transcript,878,19.4416310926748,0.248962018313371,0.808783789699072
.,mrg.2091,transcript,3406,5.22598219987494,0.249360498637067,0.808783789699072
.,mrg.593,transcript,985,6.81809426607945,0.249565608092081,0.808783789699072
.,mrg.28,transcript,38,0.0316498059302634,0.249590382711256,0.808783789699072
.,mrg.1932,transcript,2906,0.440755031091538,0.250155834661137,0.808783789699072
.,mrg.1936,transcript,2914,19.2191393991377,0.25025382838745,0.808783789699072
.,mrg.766,transcript,1273,0.497420791981717,0.250510617915952,0.808783789699072
.,mrg.1355,transcript,2210,7.42680453164601,0.250645131158234,0.808783789699072
.,mrg.1612,transcript,2641,0.468775506078569,0.250780284311081,0.808783789699072
.,mrg.316,transcript,523,4.16226280030261,0.250792618262239,0.808783789699072
.,TraesCS7A01G737200LC,transcript,3548,2.3371807987442,0.250980696332916,0.808783789699072
.,mrg.315,transcript,519,37.393824046201,0.251165070630616,0.808783789699072
.,mrg.1608,transcript,2635,1.45209489879774,0.251186491996867,0.808783789699072
.,mrg.2412,transcript,3895,2.49148657416247e-05,0.251272041272747,0.808783789699072
.,mrg.122,transcript,197,1.7584384121858,0.251789200228238,0.808783789699072
.,mrg.1460,transcript,2387,31.0553738228695,0.25206695839693,0.808783789699072
.,mrg.1661,transcript,2720,2.2459781964096,0.25241716919331,0.808783789699072
.,mrg.2172,transcript,3528,2.19250571452642,0.25252587704172,0.808783789699072
.,mrg.2056,transcript,3343,1001.62513356268,0.252641647839964,0.808783789699072
.,mrg.2413,transcript,3896,3.56520794124689e-05,0.253071418496101,0.808783789699072
.,mrg.2120,transcript,3446,0.325502418770312,0.253071947003195,0.808783789699072
.,mrg.1247,transcript,2036,390.593738674828,0.253174344521914,0.808783789699072
.,mrg.1297,transcript,2121,236.633227951179,0.253378241132548,0.808783789699072
.,mrg.914,transcript,1528,0.000224010153469531,0.25356475299994,0.808783789699072
.,mrg.1674,transcript,2736,4.45624183155535,0.253578655408544,0.808783789699072
.,mrg.2501,transcript,3974,5.1042990477238e-06,0.253631631383807,0.808783789699072
.,mrg.388,transcript,636,0.0427687120452516,0.253954109453348,0.808783789699072
.,mrg.2502,transcript,3979,0.000135498175790329,0.254059028281742,0.808783789699072
.,mrg.2282,transcript,3709,397.969647074481,0.25412941610189,0.808783789699072
.,mrg.1163,transcript,1903,0.000550041731438661,0.254239826724061,0.808783789699072
.,mrg.734,transcript,1224,14.498445846147,0.254343507328353,0.808783789699072
.,mrg.58,transcript,103,0.0311946906884538,0.254461634442746,0.808783789699072
.,mrg.301,transcript,502,0.183673187485178,0.254819363385651,0.808783789699072
.,mrg.788,transcript,1308,3.8021868178834,0.25553496435219,0.808783789699072
.,mrg.1243,transcript,2034,35.0504647625169,0.255698418175074,0.808783789699072
.,mrg.2002,transcript,3253,0.0399882009624479,0.256057402168509,0.808783789699072
.,mrg.2321,transcript,3768,7734.1279010372,0.256109925041185,0.808783789699072
.,mrg.2218,transcript,3607,2.89129876164103,0.256180987949755,0.808783789699072
.,mrg.1743,transcript,2934,216.659920953556,0.256228143840205,0.808783789699072
.,mrg.1569,transcript,2586,5.7384085138332e-05,0.256228610558625,0.808783789699072
.,mrg.1866,transcript,3154,1.52148232722709,0.256398902106107,0.808783789699072
.,mrg.904,transcript,1514,1.72157155000093,0.256589199260554,0.808783789699072
.,mrg.550,transcript,926,1.8503311204665,0.25673291199673,0.808783789699072
.,mrg.1382,transcript,2255,4.66333138199733,0.256898743261403,0.808783789699072
.,mrg.537,transcript,913,1.43353458594746,0.257091414051284,0.808783789699072
.,mrg.912,transcript,1526,0.000208522050845669,0.257158157197537,0.808783789699072
.,mrg.1504,transcript,2476,42.6549004337343,0.257167957190672,0.808783789699072
.,mrg.2240,transcript,3637,6.9720324648566,0.257200773500512,0.808783789699072
.,TraesCS3D01G032600LC,transcript,1740,0.134568899266675,0.257442461460717,0.808783789699072
.,mrg.71,transcript,119,0.584810651413976,0.25760660744645,0.808783789699072
.,mrg.205,transcript,344,0.00151553240340966,0.257856292825583,0.808783789699072
.,mrg.807,transcript,1337,8.40026283393774e-06,0.257895228804073,0.808783789699072
.,mrg.807,transcript,1340,130.655187570309,0.258139654605066,0.808783789699072
.,mrg.2090,transcript,3400,0.401136839548813,0.258147960445128,0.808783789699072
.,mrg.1881,transcript,2835,0.02333346284788,0.258213457430103,0.808783789699072
.,mrg.1943,transcript,2923,131.477549148794,0.25822601299044,0.808783789699072
.,mrg.644,transcript,1062,11.3879121441421,0.258257771169305,0.808783789699072
.,mrg.815,transcript,1368,291787.022332191,0.258278733270336,0.808783789699072
.,mrg.1173,transcript,1924,0.233412257206566,0.258522257533804,0.808783789699072
.,mrg.2375,transcript,3841,2.0160637663306,0.258607777626534,0.808783789699072
.,mrg.1284,transcript,2097,613.863595963386,0.258672025501128,0.808783789699072
.,mrg.2396,transcript,3866,1.69817671272266,0.259195553223234,0.808783789699072
.,mrg.2481,transcript,4043,0.0178414580489529,0.259298938190378,0.808783789699072
.,mrg.2513,transcript,3994,516.104622117177,0.259845783509605,0.808783789699072
.,mrg.619,transcript,1026,1.66622274470334,0.259888270886537,0.808783789699072
.,mrg.1132,transcript,1853,7.55168957807116,0.259919398301849,0.808783789699072
.,mrg.690,transcript,1161,4.07727422566071,0.259921727409016,0.808783789699072
.,mrg.1176,transcript,1931,1563.04614071967,0.260058108226973,0.808783789699072
.,mrg.2503,transcript,3980,0.000136646498702258,0.260062458287315,0.808783789699072
.,mrg.959,transcript,1603,0.000235573441109268,0.260074300077488,0.808783789699072
.,mrg.1687,transcript,2755,8.95288003473125e-06,0.260331696394066,0.808783789699072
.,mrg.2439,transcript,3931,6.1082334362097e-05,0.260625813152809,0.808783789699072
.,mrg.639,transcript,1055,1.6912906392755,0.260643751441423,0.808783789699072
.,mrg.2246,transcript,3647,0.00266997522681683,0.260706102972496,0.808783789699072
.,mrg.727,transcript,1213,0.000111390898634537,0.261079300612237,0.808783789699072
.,TraesCS6B01G303600,transcript,3218,0.219289777739546,0.261083011574594,0.808783789699072
.,mrg.775,transcript,1286,69.2175638261377,0.261282367253291,0.808783789699072
.,mrg.1492,transcript,2451,26.7288532614264,0.26133050328141,0.808783789699072
.,mrg.1387,transcript,2267,103.105020252617,0.261564005177301,0.808783789699072
.,mrg.172,transcript,304,119.918174317787,0.261689727047956,0.808783789699072
.,mrg.981,transcript,1646,282.831275610755,0.261703191347356,0.808783789699072
.,mrg.1133,transcript,1863,6.41011347522388,0.261823638104793,0.808783789699072
.,mrg.1373,transcript,2245,8.7566068101673e-05,0.261892625130795,0.808783789699072
.,mrg.2278,transcript,3697,3341.52885034682,0.261916596955497,0.808783789699072
.,mrg.1459,transcript,2386,120.828628203192,0.26260101569502,0.808783789699072
.,mrg.2250,transcript,3652,1.27736958890398,0.262739622178704,0.808783789699072
.,mrg.2220,transcript,3613,38.5531630498537,0.262948390502193,0.808783789699072
.,mrg.891,transcript,1479,0.027884756760567,0.262961531636474,0.808783789699072
.,mrg.1596,transcript,2617,7.83996101895327,0.263039126312717,0.808783789699072
.,mrg.62,transcript,107,31.4744295668047,0.263690631940045,0.808783789699072
.,mrg.2031,transcript,3307,1.51026515042809e-05,0.263932288519738,0.808783789699072
.,mrg.2464,transcript,4028,0.000439353104652958,0.264015484574082,0.808783789699072
.,mrg.1890,transcript,2845,0.204394645026799,0.264382557894205,0.808783789699072
.,mrg.1238,transcript,2026,191.289258045227,0.264516247233042,0.808783789699072
.,mrg.540,transcript,875,3791730.82347677,0.264558410161299,0.808783789699072
.,mrg.1855,transcript,3129,60.5530499660514,0.264611699207872,0.808783789699072
.,mrg.1869,transcript,3183,2.79067984249079,0.264907944274891,0.808783789699072
.,mrg.850,transcript,1424,20.3121265924343,0.265079480440368,0.808783789699072
.,mrg.806,transcript,1328,0.000155324153406959,0.265508720872273,0.808783789699072
.,mrg.1865,transcript,3150,0.0198702576109423,0.265641027450883,0.808783789699072
.,mrg.59,transcript,104,0.211508803837583,0.266273623881317,0.808783789699072
.,mrg.2455,transcript,4012,0.000678500793032071,0.266291142642487,0.808783789699072
.,mrg.1597,transcript,2622,0.00447829611776161,0.266319479335581,0.808783789699072
.,mrg.1835,transcript,3093,1.09205494152785e-05,0.266370595727955,0.808783789699072
.,mrg.2499,transcript,4007,0.00056189547185629,0.266687467921849,0.808783789699072
.,mrg.2271,transcript,3687,7.25710507438718e-10,0.266842816251462,0.808783789699072
.,mrg.1870,transcript,3179,9.25715488198001,0.267032043418614,0.808783789699072
.,mrg.2007,transcript,3268,12.0063740469685,0.267207772154577,0.808783789699072
.,mrg.522,transcript,851,646.481436449831,0.267353084030122,0.808783789699072
.,mrg.39,transcript,17,4.67998281730364e-05,0.26770987614683,0.808783789699072
.,mrg.2189,transcript,3560,0.104378396600522,0.267887425411859,0.808783789699072
.,mrg.2497,transcript,3958,0.00109233683972738,0.267938387450046,0.808783789699072
.,TraesCS5A01G216200,transcript,2440,3.1910765660037,0.267959791731231,0.808783789699072
.,mrg.976,transcript,1634,12.9940502427752,0.268104089358642,0.808783789699072
.,mrg.1157,transcript,1894,0.00546231579748032,0.268415772305272,0.808783789699072
.,mrg.1659,transcript,2716,0.025925453512346,0.268652525758107,0.808783789699072
.,mrg.645,transcript,1080,0.000686388117131634,0.269012964967504,0.808783789699072
.,mrg.1951,transcript,3199,0.250179381472304,0.269030827705552,0.808783789699072
.,mrg.745,transcript,1238,6932657.97619871,0.269534588434918,0.808783789699072
.,mrg.2072,transcript,3371,12.6789179192304,0.269662137147967,0.808783789699072
.,mrg.1511,transcript,2487,5.59847166649737,0.269857995736071,0.808783789699072
.,mrg.1879,transcript,2830,0.000955494374848379,0.269976747675078,0.808783789699072
.,mrg.756,transcript,1256,1.93555922115532,0.270112668274214,0.808783789699072
.,mrg.2477,transcript,4037,0.000386462042595369,0.270176003813362,0.808783789699072
.,mrg.1767,transcript,2970,71469465.328244,0.270394143863016,0.808783789699072
.,mrg.1201,transcript,1966,5.49989048231642,0.270394309402314,0.808783789699072
.,mrg.2326,transcript,3774,0.000229035271187421,0.270420245176026,0.808783789699072
.,mrg.921,transcript,1549,3.74240980806408e-05,0.270619453372894,0.808783789699072
.,mrg.26,transcript,39,0.00178739813293879,0.271178489664306,0.808783789699072
.,mrg.808,transcript,1358,16.6192640491732,0.271349119212924,0.808783789699072
.,TraesCS4A01G432000LC,transcript,2006,0.466880133369632,0.271902295357065,0.808783789699072
.,mrg.563,transcript,944,3.16541216603161,0.271921102006693,0.808783789699072
.,mrg.773,transcript,1283,13017.9707679986,0.272235780951021,0.808783789699072
.,mrg.1004,transcript,1674,0.0457996290279166,0.272276021382882,0.808783789699072
.,mrg.2287,transcript,3721,3.57253315399229,0.272283324656527,0.808783789699072
.,mrg.352,transcript,570,2.89502016947585,0.272528389722394,0.808783789699072
.,mrg.2501,transcript,3977,2.43663491276738e-06,0.272759556774513,0.808783789699072
.,mrg.1654,transcript,2709,0.478768554903239,0.272880911457504,0.808783789699072
.,mrg.236,transcript,386,19.2529600904407,0.272902649510016,0.808783789699072
.,mrg.472,transcript,767,1.62210965424516,0.272907373450106,0.808783789699072
.,mrg.22,transcript,80,0.0352353437342276,0.272909964021731,0.808783789699072
.,mrg.1052,transcript,1737,7.29576123325878,0.272921743347756,0.808783789699072
.,mrg.2441,transcript,3933,0.000349923637504275,0.272951319689323,0.808783789699072
.,mrg.207,transcript,347,6.2352046236061e-05,0.273038724328961,0.808783789699072
.,mrg.1881,transcript,2836,0.000544663462429033,0.273434240997465,0.809303759155007
.,mrg.573,transcript,957,4.6566070239944,0.274155620368887,0.810238559922847
.,mrg.1702,transcript,2778,0.116126163917793,0.274289867192033,0.810238559922847
.,mrg.1290,transcript,2101,0.0526739216279204,0.274697027519197,0.810238559922847
.,mrg.2175,transcript,3534,0.000359730286787231,0.274886455571018,0.810238559922847
.,mrg.713,transcript,1192,1.53689299559876,0.275332198212,0.810238559922847
.,mrg.1639,transcript,2681,1455.82465998585,0.275441217800604,0.810238559922847
.,mrg.210,transcript,351,0.00167303401707414,0.27666804291267,0.810238559922847
.,mrg.1033,transcript,1711,0.0546054396210802,0.277131197625753,0.810238559922847
.,mrg.1851,transcript,3118,0.099322690230222,0.27732232992108,0.810238559922847
.,mrg.1852,transcript,3116,0.0350499128234604,0.277351890784576,0.810238559922847
.,TraesCS1A01G224600,transcript,114,2.09010032369964,0.277647129628984,0.810238559922847
.,mrg.785,transcript,1299,71.6605090736298,0.277829810620998,0.810238559922847
.,mrg.460,transcript,749,0.79614041538906,0.278022658332333,0.810238559922847
.,mrg.133,transcript,208,13.8937381360598,0.278289735002673,0.810238559922847
.,mrg.31,transcript,2,0.000373945986097311,0.278369234969845,0.810238559922847
.,mrg.1910,transcript,2871,0.309012170189342,0.278391815751856,0.810238559922847
.,mrg.1253,transcript,2045,192.210993131844,0.278610486592347,0.810238559922847
.,mrg.1251,transcript,2044,5.89005001270699,0.278670265607575,0.810238559922847
.,mrg.1839,transcript,3103,0.00936806516369684,0.278816500450779,0.810238559922847
.,mrg.678,transcript,1143,1.83789391793436,0.278871411338529,0.810238559922847
.,mrg.676,transcript,1140,1.35168198000942,0.279920212141982,0.810238559922847
.,mrg.2270,transcript,3688,4.50273959712864,0.280604599730199,0.810238559922847
.,mrg.2498,transcript,3975,0.00020239680511165,0.280682654702543,0.810238559922847
.,mrg.516,transcript,844,0.0449780231024423,0.280694059473291,0.810238559922847
.,mrg.556,transcript,935,55.0919960821294,0.280802284741788,0.810238559922847
.,mrg.16,transcript,70,0.125039736346581,0.281077279110169,0.810238559922847
.,mrg.25,transcript,27,0.000717368454384913,0.281335633044514,0.810238559922847
.,mrg.32,transcript,3,0.000153689498536161,0.281752340409507,0.810238559922847
.,mrg.2260,transcript,3666,0.00430361924151745,0.282240914404178,0.810238559922847
.,mrg.818,transcript,1371,0.0772969199959028,0.282359361511496,0.810238559922847
.,mrg.440,transcript,720,191.527061904513,0.282510402175399,0.810238559922847
.,mrg.2180,transcript,3541,7.10119607564754,0.282604070864101,0.810238559922847
.,mrg.393,transcript,648,5.07052816610837,0.282686687867291,0.810238559922847
.,mrg.1157,transcript,1895,7.12999017460634,0.28273026543585,0.810238559922847
.,mrg.2432,transcript,3920,3.88141422251736e-05,0.283542774041723,0.810238559922847
.,mrg.515,transcript,842,1.85061279258593,0.283629072184637,0.810238559922847
.,mrg.586,transcript,977,14.8337721116294,0.283661948059338,0.810238559922847
.,mrg.652,transcript,1089,0.0457768714991719,0.28432033626735,0.810238559922847
.,mrg.1995,transcript,3241,6.22106060392736,0.284501594951192,0.810238559922847
.,mrg.1227,transcript,2001,0.0769446308575684,0.28454575816169,0.810238559922847
.,mrg.2475,transcript,4035,0.000154672942166086,0.284564434417414,0.810238559922847
.,mrg.1470,transcript,2419,9.12849557792614,0.284935642261726,0.810238559922847
.,mrg.928,transcript,1540,9.60498857964647e-08,0.285335830763977,0.810238559922847
.,mrg.29,transcript,40,0.000258482889393346,0.285473966513871,0.810238559922847
.,mrg.1268,transcript,2070,0.924225275432916,0.285693910735989,0.810238559922847
.,mrg.1946,transcript,2926,1.44335114499216e-06,0.286034989538544,0.810238559922847
.,mrg.2470,transcript,4030,0.000120261127253608,0.286064612717108,0.810238559922847
.,mrg.2426,transcript,3913,86.2213450262072,0.286071403959807,0.810238559922847
.,mrg.141,transcript,252,4.97845093628244,0.286126748834937,0.810238559922847
.,mrg.1503,transcript,2475,2.94560245249944,0.28732749291888,0.810238559922847
.,mrg.2368,transcript,3833,12.2123228814712,0.287709678559432,0.810238559922847
.,mrg.1752,transcript,2947,0.120731051469622,0.28771548947145,0.810238559922847
.,mrg.38,transcript,15,0.000947231617078929,0.288550749294062,0.810238559922847
.,mrg.145,transcript,245,0.00125639924424029,0.288841227607918,0.810238559922847
.,mrg.183,transcript,319,0.0117950659346775,0.289321866102355,0.810238559922847
.,mrg.2451,transcript,3948,4.68425060918341,0.289665537795051,0.810238559922847
.,mrg.2336,transcript,3783,0.000583031590847081,0.290237801051434,0.810238559922847
.,mrg.1153,transcript,1896,0.000416786020785725,0.290688535596342,0.810238559922847
.,mrg.704,transcript,1182,2.99040943044237,0.290959323429141,0.810238559922847
.,mrg.1563,transcript,2560,0.00545140049004988,0.291453232462771,0.810238559922847
.,mrg.807,transcript,1343,1.69618629012711e-08,0.291728262833291,0.810238559922847
.,mrg.960,transcript,1602,3.58480420238839,0.292143079003905,0.810238559922847
.,mrg.1082,transcript,1780,5.45556695800826,0.292423428312344,0.810238559922847
.,mrg.2076,transcript,3373,1.78460945046707,0.29277389698313,0.810238559922847
.,mrg.1834,transcript,3092,2.10715917877348e-05,0.293478677166445,0.810238559922847
.,mrg.34,transcript,8,0.0228049590160893,0.293713072687135,0.810238559922847
.,mrg.2167,transcript,3524,3.18036737242929e-07,0.293741692913355,0.810238559922847
.,mrg.1685,transcript,2753,0.000105763694759721,0.293886392472478,0.810238559922847
.,mrg.1699,transcript,2774,3.34209791087999,0.294132836136404,0.810238559922847
.,mrg.2497,transcript,3963,0.000304826918736914,0.294158886575318,0.810238559922847
.,mrg.1569,transcript,2584,0.00047397664338337,0.294179840309203,0.810238559922847
.,mrg.1675,transcript,2735,0.0210343749317168,0.294349359702865,0.810238559922847
.,mrg.1261,transcript,2060,10381.4434813928,0.294413020316073,0.810238559922847
.,mrg.1228,transcript,2003,602413379.582552,0.294480651046975,0.810238559922847
.,mrg.945,transcript,1587,6.18875576708663,0.294721950192248,0.810238559922847
.,mrg.52,transcript,88,17.1268851126475,0.294841143627367,0.810238559922847
.,mrg.43,transcript,82,39.794136282825,0.295105242454288,0.810238559922847
.,mrg.1264,transcript,2066,0.443047027412502,0.295185851971441,0.810238559922847
.,mrg.696,transcript,1167,0.558303106402137,0.295385053592248,0.810238559922847
.,mrg.2189,transcript,3558,2.56219170276705,0.295505969676667,0.810238559922847
.,mrg.1226,transcript,2007,222.043376805045,0.295867664610585,0.810238559922847
.,mrg.2044,transcript,3326,5.09504236205075,0.296010199672923,0.810238559922847
.,mrg.258,transcript,442,0.0310068700153828,0.296130452586944,0.810238559922847
.,mrg.596,transcript,990,1.41453748605012,0.296382764772222,0.810238559922847
.,mrg.1230,transcript,2012,3.11818660122478,0.296438453830807,0.810238559922847
.,mrg.1380,transcript,2249,0.280859388815589,0.296872704974028,0.810238559922847
.,mrg.2517,transcript,4001,0.000618164432243764,0.29733093308713,0.810238559922847
.,mrg.134,transcript,225,5.98874664882495,0.297556054948575,0.810238559922847
.,mrg.595,transcript,988,49.0278199674323,0.298133928734848,0.810238559922847
.,mrg.1930,transcript,2904,0.654896967043143,0.298725245684781,0.810238559922847
.,mrg.2260,transcript,3667,2.50955092995496,0.298935372096205,0.810238559922847
.,mrg.2496,transcript,3956,0.000244016920176276,0.299413906440799,0.810238559922847
.,mrg.304,transcript,508,0.0870152410650593,0.299747189329848,0.810238559922847
.,mrg.2230,transcript,3624,0.621594762559608,0.29978180334142,0.810238559922847
.,mrg.365,transcript,612,3.95269717344654,0.299877731997022,0.810238559922847
.,mrg.1219,transcript,1989,0.000175385459804814,0.300042099315785,0.810238559922847
.,mrg.1879,transcript,2831,0.000788603703328022,0.300100877838344,0.810238559922847
.,mrg.2293,transcript,3730,0.543119868250745,0.300175947107776,0.810238559922847
.,mrg.2349,transcript,3804,87547.3156750279,0.300303356177694,0.810238559922847
.,mrg.1275,transcript,2076,4.46967973268403,0.300310008701607,0.810238559922847
.,mrg.1822,transcript,3073,5.03319947682271,0.300551393985365,0.810238559922847
.,mrg.1414,transcript,2309,2.67274684273076,0.300835089918413,0.810238559922847
.,mrg.1118,transcript,1842,0.282900488738386,0.301121952935914,0.810238559922847
.,mrg.2509,transcript,3990,0.000189316633764456,0.30226986547195,0.810238559922847
.,mrg.522,transcript,857,36.0759963715786,0.302296860325265,0.810238559922847
.,mrg.946,transcript,1577,15854.7296997171,0.303074193000129,0.810238559922847
.,mrg.1588,transcript,2612,1.88250376459593,0.303685615835144,0.810238559922847
.,mrg.1026,transcript,1701,0.000254848308327601,0.303700916286531,0.810238559922847
.,mrg.321,transcript,529,10.9499293734667,0.304121551528214,0.810238559922847
.,mrg.2424,transcript,3912,2.88907434334006,0.304551031827878,0.810238559922847
.,mrg.947,transcript,1588,4.71340194250411,0.304763236263939,0.810238559922847
.,mrg.2510,transcript,3991,0.000394979713574419,0.304967576056176,0.810238559922847
.,mrg.2467,transcript,4060,8.31413869770906,0.30507385613791,0.810238559922847
.,mrg.720,transcript,1206,0.00306166121217429,0.30555293500921,0.810238559922847
.,TraesCS1D01G173000LC,transcript,464,1.97927553066574,0.305910979536146,0.810238559922847
.,mrg.99,transcript,151,34.9637351112664,0.30591994812094,0.810238559922847
.,mrg.1817,transcript,3069,2.68761094655684,0.306027959628433,0.810238559922847
.,mrg.807,transcript,1339,7.82405877548899e-05,0.306164950806424,0.810238559922847
.,mrg.940,transcript,1575,2.28749155461864,0.306586593420879,0.810238559922847
.,mrg.1956,transcript,3161,0.000511998375291638,0.306608733528556,0.810238559922847
.,mrg.1799,transcript,3043,9.913942698145,0.306731307518954,0.810238559922847
.,mrg.1776,transcript,3006,0.504013739907366,0.307106025939573,0.810238559922847
.,mrg.1936,transcript,2915,5.75860028463462,0.307192026379491,0.810238559922847
.,mrg.27,transcript,37,0.000304078065613258,0.307260080864496,0.810238559922847
.,mrg.1619,transcript,2654,27031511.0080435,0.307371175148366,0.810238559922847
.,mrg.540,transcript,881,3.57134579092685,0.308432239176071,0.810238559922847
.,mrg.146,transcript,248,2.40583344138212e-07,0.308607726311705,0.810238559922847
.,mrg.798,transcript,1348,193.071594246911,0.308653352738465,0.810238559922847
.,mrg.1517,transcript,2506,1.90403951695979,0.309196301746105,0.810238559922847
.,mrg.422,transcript,684,1007.58643060461,0.309503790498314,0.810238559922847
.,mrg.1688,transcript,2756,0.000578073996333893,0.30963703255186,0.810238559922847
.,mrg.374,transcript,591,136.595232556031,0.309740885640751,0.810238559922847
.,mrg.1296,transcript,2119,2.86932415130761,0.310171252924011,0.810238559922847
.,mrg.1989,transcript,3235,6.03347900869838,0.310384681658394,0.810238559922847
.,mrg.495,transcript,804,0.00046523150600743,0.310528985166356,0.810238559922847
.,mrg.1241,transcript,2028,13664096.8772906,0.3108127124044,0.810238559922847
.,mrg.957,transcript,1600,0.000205010710612248,0.31095250552708,0.810238559922847
.,mrg.162,transcript,285,5.22391059252634e-10,0.310989228542135,0.810238559922847
.,mrg.2461,transcript,4024,5.95351848385358e-05,0.311133866068781,0.810238559922847
.,mrg.863,transcript,1445,12.0092109393471,0.311140379428979,0.810238559922847
.,mrg.926,transcript,1554,888.842590776207,0.311386826552241,0.810238559922847
.,mrg.2052,transcript,3340,5.96645171471954,0.311508782335189,0.810238559922847
.,mrg.578,transcript,961,15.7200414006556,0.311748570564578,0.810238559922847
.,mrg.1069,transcript,1762,37.2570448156943,0.31187277523305,0.810238559922847
.,mrg.890,transcript,1475,32.1840666462202,0.312130725949006,0.810238559922847
.,mrg.423,transcript,694,3.43296960283106,0.312150051675784,0.810238559922847
.,mrg.1099,transcript,1818,1.29840092952646,0.312823673164836,0.810238559922847
.,mrg.541,transcript,883,27.1884522166428,0.313141139040749,0.810238559922847
.,mrg.169,transcript,290,7.66882400679143e-05,0.313650790237582,0.810238559922847
